Périmètre;Nature;Date;Heures;Consommation;;;;;;
Bordeaux;Données temps réel;22/07/2017;06:15;404;;;;;;
Bordeaux;Données temps réel;22/07/2017;06:30;396;;;;;;
Bordeaux;Données temps réel;22/07/2017;06:45;389;;;;;;
Bordeaux;Données temps réel;22/07/2017;07:00;388;;;;;;
Bordeaux;Données temps réel;22/07/2017;07:15;394;;;;;;
Bordeaux;Données temps réel;22/07/2017;07:30;392;;;;;;
Bordeaux;Données temps réel;22/07/2017;07:45;397;;;;;;
Bordeaux;Données temps réel;22/07/2017;08:00;390;;;;;;
Bordeaux;Données temps réel;22/07/2017;08:15;392;;;;;;
Bordeaux;Données temps réel;22/07/2017;08:30;393;;;;;;
Bordeaux;Données temps réel;22/07/2017;08:45;375;;;;;;
Bordeaux;Données temps réel;22/07/2017;09:00;398;;;;;;
Bordeaux;Données temps réel;22/07/2017;09:15;378;;;;;;
Bordeaux;Données temps réel;22/07/2017;09:30;381;;;;;;
Bordeaux;Données temps réel;22/07/2017;09:45;395;;;;;;
Bordeaux;Données temps réel;22/07/2017;10:00;390;;;;;;
Bordeaux;Données temps réel;22/07/2017;10:15;374;;;;;;
Bordeaux;Données temps réel;22/07/2017;10:30;376;;;;;;
Bordeaux;Données temps réel;22/07/2017;10:45;395;;;;;;
Bordeaux;Données temps réel;22/07/2017;11:00;372;;;;;;
Bordeaux;Données temps réel;22/07/2017;11:15;367;;;;;;
Bordeaux;Données temps réel;22/07/2017;11:30;444;;;;;;
Bordeaux;Données temps réel;22/07/2017;11:45;416;;;;;;
Bordeaux;Données temps réel;22/07/2017;12:00;421;;;;;;
Bordeaux;Données temps réel;22/07/2017;12:15;411;;;;;;
Bordeaux;Données temps réel;22/07/2017;12:30;480;;;;;;
Bordeaux;Données temps réel;22/07/2017;12:45;482;;;;;;
Bordeaux;Données temps réel;22/07/2017;13:00;399;;;;;;
Bordeaux;Données temps réel;22/07/2017;13:15;426;;;;;;
Bordeaux;Données temps réel;22/07/2017;13:30;420;;;;;;
Bordeaux;Données temps réel;22/07/2017;13:45;454;;;;;;
Bordeaux;Données temps réel;22/07/2017;14:00;375;;;;;;
Bordeaux;Données temps réel;22/07/2017;14:15;482;;;;;;
Bordeaux;Données temps réel;22/07/2017;14:30;466;;;;;;
Bordeaux;Données temps réel;22/07/2017;14:45;401;;;;;;
Bordeaux;Données temps réel;22/07/2017;15:00;430;;;;;;
Bordeaux;Données temps réel;22/07/2017;15:15;329;;;;;;
Bordeaux;Données temps réel;22/07/2017;15:30;421;;;;;;
Bordeaux;Données temps réel;22/07/2017;15:45;382;;;;;;
Bordeaux;Données temps réel;22/07/2017;16:00;380;;;;;;
Bordeaux;Données temps réel;22/07/2017;16:15;381;;;;;;
Bordeaux;Données temps réel;22/07/2017;16:30;372;;;;;;
Bordeaux;Données temps réel;22/07/2017;16:45;352;;;;;;
Bordeaux;Données temps réel;22/07/2017;17:00;371;;;;;;
Bordeaux;Données temps réel;22/07/2017;17:15;355;;;;;;
Bordeaux;Données temps réel;22/07/2017;17:30;380;;;;;;
Bordeaux;Données temps réel;22/07/2017;17:45;334;;;;;;
Bordeaux;Données temps réel;22/07/2017;18:00;377;;;;;;
Bordeaux;Données temps réel;22/07/2017;18:15;408;;;;;;
Bordeaux;Données temps réel;22/07/2017;18:30;404;;;;;;
Bordeaux;Données temps réel;22/07/2017;18:45;373;;;;;;
Bordeaux;Données temps réel;22/07/2017;19:00;418;;;;;;
Bordeaux;Données temps réel;22/07/2017;19:15;407;;;;;;
Bordeaux;Données temps réel;22/07/2017;19:30;421;;;;;;
Bordeaux;Données temps réel;22/07/2017;19:45;428;;;;;;
Bordeaux;Données temps réel;22/07/2017;20:00;447;;;;;;
Bordeaux;Données temps réel;22/07/2017;20:15;454;;;;;;
Bordeaux;Données temps réel;22/07/2017;20:30;454;;;;;;
Bordeaux;Données temps réel;22/07/2017;20:45;461;;;;;;
Bordeaux;Données temps réel;22/07/2017;21:00;446;;;;;;
Bordeaux;Données temps réel;22/07/2017;21:15;447;;;;;;
Bordeaux;Données temps réel;22/07/2017;21:30;434;;;;;;
Bordeaux;Données temps réel;22/07/2017;21:45;440;;;;;;
Bordeaux;Données temps réel;22/07/2017;22:00;451;;;;;;
Bordeaux;Données temps réel;22/07/2017;22:15;452;;;;;;
Bordeaux;Données temps réel;22/07/2017;22:30;512;;;;;;
Bordeaux;Données temps réel;22/07/2017;22:45;558;;;;;;
Bordeaux;Données temps réel;22/07/2017;23:00;540;;;;;;
Bordeaux;Données temps réel;22/07/2017;23:15;525;;;;;;
Bordeaux;Données temps réel;22/07/2017;23:30;497;;;;;;
Bordeaux;Données temps réel;22/07/2017;23:45;477;;;;;;
Bordeaux;Données temps réel;23/07/2017;00:00;475;;;;;;
Bordeaux;Données temps réel;23/07/2017;00:15;479;;;;;;
Bordeaux;Données temps réel;23/07/2017;00:30;468;;;;;;
Bordeaux;Données temps réel;23/07/2017;00:45;452;;;;;;
Bordeaux;Données temps réel;23/07/2017;01:00;452;;;;;;
Bordeaux;Données temps réel;23/07/2017;01:15;459;;;;;;
Bordeaux;Données temps réel;23/07/2017;01:30;428;;;;;;
Bordeaux;Données temps réel;23/07/2017;01:45;414;;;;;;
Bordeaux;Données temps réel;23/07/2017;02:00;436;;;;;;
Bordeaux;Données temps réel;23/07/2017;02:15;457;;;;;;
Bordeaux;Données temps réel;23/07/2017;02:30;433;;;;;;
Bordeaux;Données temps réel;23/07/2017;02:45;413;;;;;;
Bordeaux;Données temps réel;23/07/2017;03:00;404;;;;;;
Bordeaux;Données temps réel;23/07/2017;03:15;394;;;;;;
Bordeaux;Données temps réel;23/07/2017;03:30;390;;;;;;
Bordeaux;Données temps réel;23/07/2017;03:45;387;;;;;;
Bordeaux;Données temps réel;23/07/2017;04:00;373;;;;;;
Bordeaux;Données temps réel;23/07/2017;04:15;383;;;;;;
Bordeaux;Données temps réel;23/07/2017;04:30;386;;;;;;
Bordeaux;Données temps réel;23/07/2017;04:45;375;;;;;;
Bordeaux;Données temps réel;23/07/2017;05:00;376;;;;;;
Bordeaux;Données temps réel;23/07/2017;05:15;378;;;;;;
Bordeaux;Données temps réel;23/07/2017;05:30;373;;;;;;
Bordeaux;Données temps réel;23/07/2017;05:45;378;;;;;;
Bordeaux;Données temps réel;23/07/2017;06:00;382;;;;;;
Bordeaux;Données temps réel;23/07/2017;06:15;377;;;;;;
Bordeaux;Données temps réel;23/07/2017;06:30;366;;;;;;
Bordeaux;Données temps réel;23/07/2017;06:45;364;;;;;;
Bordeaux;Données temps réel;23/07/2017;07:00;365;;;;;;
Bordeaux;Données temps réel;23/07/2017;07:15;369;;;;;;
Bordeaux;Données temps réel;23/07/2017;07:30;355;;;;;;
Bordeaux;Données temps réel;23/07/2017;07:45;363;;;;;;
Bordeaux;Données temps réel;23/07/2017;08:00;349;;;;;;
Bordeaux;Données temps réel;23/07/2017;08:15;354;;;;;;
Bordeaux;Données temps réel;23/07/2017;08:30;341;;;;;;
Bordeaux;Données temps réel;23/07/2017;08:45;340;;;;;;
Bordeaux;Données temps réel;23/07/2017;09:00;354;;;;;;
Bordeaux;Données temps réel;23/07/2017;09:15;330;;;;;;
Bordeaux;Données temps réel;23/07/2017;09:30;325;;;;;;
Bordeaux;Données temps réel;23/07/2017;09:45;343;;;;;;
Bordeaux;Données temps réel;23/07/2017;10:00;366;;;;;;
Bordeaux;Données temps réel;23/07/2017;10:15;349;;;;;;
Bordeaux;Données temps réel;23/07/2017;10:30;359;;;;;;
Bordeaux;Données temps réel;23/07/2017;10:45;308;;;;;;
Bordeaux;Données temps réel;23/07/2017;11:00;363;;;;;;
Bordeaux;Données temps réel;23/07/2017;11:15;345;;;;;;
Bordeaux;Données temps réel;23/07/2017;11:30;316;;;;;;
Bordeaux;Données temps réel;23/07/2017;11:45;297;;;;;;
Bordeaux;Données temps réel;23/07/2017;12:00;321;;;;;;
Bordeaux;Données temps réel;23/07/2017;12:15;355;;;;;;
Bordeaux;Données temps réel;23/07/2017;12:30;347;;;;;;
Bordeaux;Données temps réel;23/07/2017;12:45;348;;;;;;
Bordeaux;Données temps réel;23/07/2017;13:00;338;;;;;;
Bordeaux;Données temps réel;23/07/2017;13:15;370;;;;;;
Bordeaux;Données temps réel;23/07/2017;13:30;320;;;;;;
Bordeaux;Données temps réel;23/07/2017;13:45;333;;;;;;
Bordeaux;Données temps réel;23/07/2017;14:00;353;;;;;;
Bordeaux;Données temps réel;23/07/2017;14:15;310;;;;;;
Bordeaux;Données temps réel;23/07/2017;14:30;318;;;;;;
Bordeaux;Données temps réel;23/07/2017;14:45;301;;;;;;
Bordeaux;Données temps réel;23/07/2017;15:00;308;;;;;;
Bordeaux;Données temps réel;23/07/2017;15:15;293;;;;;;
Bordeaux;Données temps réel;23/07/2017;15:30;239;;;;;;
Bordeaux;Données temps réel;23/07/2017;15:45;284;;;;;;
Bordeaux;Données temps réel;23/07/2017;16:00;272;;;;;;
Bordeaux;Données temps réel;23/07/2017;16:15;284;;;;;;
Bordeaux;Données temps réel;23/07/2017;16:30;254;;;;;;
Bordeaux;Données temps réel;23/07/2017;16:45;290;;;;;;
Bordeaux;Données temps réel;23/07/2017;17:00;258;;;;;;
Bordeaux;Données temps réel;23/07/2017;17:15;306;;;;;;
Bordeaux;Données temps réel;23/07/2017;17:30;322;;;;;;
Bordeaux;Données temps réel;23/07/2017;17:45;292;;;;;;
Bordeaux;Données temps réel;23/07/2017;18:00;313;;;;;;
Bordeaux;Données temps réel;23/07/2017;18:15;352;;;;;;
Bordeaux;Données temps réel;23/07/2017;18:30;329;;;;;;
Bordeaux;Données temps réel;23/07/2017;18:45;373;;;;;;
Bordeaux;Données temps réel;23/07/2017;19:00;400;;;;;;
Bordeaux;Données temps réel;23/07/2017;19:15;429;;;;;;
Bordeaux;Données temps réel;23/07/2017;19:30;430;;;;;;
Bordeaux;Données temps réel;23/07/2017;19:45;435;;;;;;
Bordeaux;Données temps réel;23/07/2017;20:00;437;;;;;;
Bordeaux;Données temps réel;23/07/2017;20:15;451;;;;;;
Bordeaux;Données temps réel;23/07/2017;20:30;444;;;;;;
Bordeaux;Données temps réel;23/07/2017;20:45;448;;;;;;
Bordeaux;Données temps réel;23/07/2017;21:00;463;;;;;;
Bordeaux;Données temps réel;23/07/2017;21:15;449;;;;;;
Bordeaux;Données temps réel;23/07/2017;21:30;450;;;;;;
Bordeaux;Données temps réel;23/07/2017;21:45;464;;;;;;
Bordeaux;Données temps réel;23/07/2017;22:00;476;;;;;;
Bordeaux;Données temps réel;23/07/2017;22:15;473;;;;;;
Bordeaux;Données temps réel;23/07/2017;22:30;528;;;;;;
Bordeaux;Données temps réel;23/07/2017;22:45;576;;;;;;
Bordeaux;Données temps réel;23/07/2017;23:00;562;;;;;;
Bordeaux;Données temps réel;23/07/2017;23:15;544;;;;;;
Bordeaux;Données temps réel;23/07/2017;23:30;518;;;;;;
Bordeaux;Données temps réel;23/07/2017;23:45;488;;;;;;
Bordeaux;Données temps réel;24/07/2017;00:00;488;;;;;;
Bordeaux;Données temps réel;24/07/2017;00:15;485;;;;;;
Bordeaux;Données temps réel;24/07/2017;00:30;482;;;;;;
Bordeaux;Données temps réel;24/07/2017;00:45;471;;;;;;
Bordeaux;Données temps réel;24/07/2017;01:00;467;;;;;;
Bordeaux;Données temps réel;24/07/2017;01:15;468;;;;;;
Bordeaux;Données temps réel;24/07/2017;01:30;448;;;;;;
Bordeaux;Données temps réel;24/07/2017;01:45;438;;;;;;
Bordeaux;Données temps réel;24/07/2017;02:00;452;;;;;;
Bordeaux;Données temps réel;24/07/2017;02:15;476;;;;;;
Bordeaux;Données temps réel;24/07/2017;02:30;461;;;;;;
Bordeaux;Données temps réel;24/07/2017;02:45;445;;;;;;
Bordeaux;Données temps réel;24/07/2017;03:00;427;;;;;;
Bordeaux;Données temps réel;24/07/2017;03:15;424;;;;;;
Bordeaux;Données temps réel;24/07/2017;03:30;415;;;;;;
Bordeaux;Données temps réel;24/07/2017;03:45;408;;;;;;
Bordeaux;Données temps réel;24/07/2017;04:00;406;;;;;;
Bordeaux;Données temps réel;24/07/2017;04:15;412;;;;;;
Bordeaux;Données temps réel;24/07/2017;04:30;418;;;;;;
Bordeaux;Données temps réel;24/07/2017;04:45;409;;;;;;
Bordeaux;Données temps réel;24/07/2017;05:00;420;;;;;;
Bordeaux;Données temps réel;24/07/2017;05:15;430;;;;;;
Bordeaux;Données temps réel;24/07/2017;05:30;424;;;;;;
Bordeaux;Données temps réel;24/07/2017;05:45;430;;;;;;
Bordeaux;Données temps réel;24/07/2017;06:00;447;;;;;;
Bordeaux;Données temps réel;24/07/2017;06:15;456;;;;;;
Bordeaux;Données temps réel;24/07/2017;06:30;457;;;;;;
Bordeaux;Données temps réel;24/07/2017;06:45;463;;;;;;
Bordeaux;Données temps réel;24/07/2017;07:00;470;;;;;;
Bordeaux;Données temps réel;24/07/2017;07:15;468;;;;;;
Bordeaux;Données temps réel;24/07/2017;07:30;478;;;;;;
Bordeaux;Données temps réel;24/07/2017;07:45;467;;;;;;
Bordeaux;Données temps réel;24/07/2017;08:00;484;;;;;;
Bordeaux;Données temps réel;24/07/2017;08:15;489;;;;;;
Bordeaux;Données temps réel;24/07/2017;08:30;501;;;;;;
Bordeaux;Données temps réel;24/07/2017;08:45;491;;;;;;
Bordeaux;Données temps réel;24/07/2017;09:00;519;;;;;;
Bordeaux;Données temps réel;24/07/2017;09:15;518;;;;;;
Bordeaux;Données temps réel;24/07/2017;09:30;492;;;;;;
Bordeaux;Données temps réel;24/07/2017;09:45;515;;;;;;
Bordeaux;Données temps réel;24/07/2017;10:00;543;;;;;;
Bordeaux;Données temps réel;24/07/2017;10:15;536;;;;;;
Bordeaux;Données temps réel;24/07/2017;10:30;529;;;;;;
Bordeaux;Données temps réel;24/07/2017;10:45;495;;;;;;
Bordeaux;Données temps réel;24/07/2017;11:00;495;;;;;;
Bordeaux;Données temps réel;24/07/2017;11:15;506;;;;;;
Bordeaux;Données temps réel;24/07/2017;11:30;494;;;;;;
Bordeaux;Données temps réel;24/07/2017;11:45;495;;;;;;
Bordeaux;Données temps réel;24/07/2017;12:00;466;;;;;;
Bordeaux;Données temps réel;24/07/2017;12:15;487;;;;;;
Bordeaux;Données temps réel;24/07/2017;12:30;487;;;;;;
Bordeaux;Données temps réel;24/07/2017;12:45;446;;;;;;
Bordeaux;Données temps réel;24/07/2017;13:00;428;;;;;;
Bordeaux;Données temps réel;24/07/2017;13:15;440;;;;;;
Bordeaux;Données temps réel;24/07/2017;13:30;443;;;;;;
Bordeaux;Données temps réel;24/07/2017;13:45;473;;;;;;
Bordeaux;Données temps réel;24/07/2017;14:00;522;;;;;;
Bordeaux;Données temps réel;24/07/2017;14:15;487;;;;;;
Bordeaux;Données temps réel;24/07/2017;14:30;456;;;;;;
Bordeaux;Données temps réel;24/07/2017;14:45;411;;;;;;
Bordeaux;Données temps réel;24/07/2017;15:00;407;;;;;;
Bordeaux;Données temps réel;24/07/2017;15:15;434;;;;;;
Bordeaux;Données temps réel;24/07/2017;15:30;430;;;;;;
Bordeaux;Données temps réel;24/07/2017;15:45;431;;;;;;
Bordeaux;Données temps réel;24/07/2017;16:00;463;;;;;;
Bordeaux;Données temps réel;24/07/2017;16:15;464;;;;;;
Bordeaux;Données temps réel;24/07/2017;16:30;446;;;;;;
Bordeaux;Données temps réel;24/07/2017;16:45;479;;;;;;
Bordeaux;Données temps réel;24/07/2017;17:00;397;;;;;;
Bordeaux;Données temps réel;24/07/2017;17:15;449;;;;;;
Bordeaux;Données temps réel;24/07/2017;17:30;425;;;;;;
Bordeaux;Données temps réel;24/07/2017;17:45;445;;;;;;
Bordeaux;Données temps réel;24/07/2017;18:00;425;;;;;;
Bordeaux;Données temps réel;24/07/2017;18:15;400;;;;;;
Bordeaux;Données temps réel;24/07/2017;18:30;505;;;;;;
Bordeaux;Données temps réel;24/07/2017;18:45;511;;;;;;
Bordeaux;Données temps réel;24/07/2017;19:00;467;;;;;;
Bordeaux;Données temps réel;24/07/2017;19:15;481;;;;;;
Bordeaux;Données temps réel;24/07/2017;19:30;538;;;;;;
Bordeaux;Données temps réel;24/07/2017;19:45;501;;;;;;
Bordeaux;Données temps réel;24/07/2017;20:00;542;;;;;;
Bordeaux;Données temps réel;24/07/2017;20:15;539;;;;;;
Bordeaux;Données temps réel;24/07/2017;20:30;536;;;;;;
Bordeaux;Données temps réel;24/07/2017;20:45;532;;;;;;
Bordeaux;Données temps réel;24/07/2017;21:00;518;;;;;;
Bordeaux;Données temps réel;24/07/2017;21:15;512;;;;;;
Bordeaux;Données temps réel;24/07/2017;21:30;506;;;;;;
Bordeaux;Données temps réel;24/07/2017;21:45;511;;;;;;
Bordeaux;Données temps réel;24/07/2017;22:00;516;;;;;;
Bordeaux;Données temps réel;24/07/2017;22:15;509;;;;;;
Bordeaux;Données temps réel;24/07/2017;22:30;554;;;;;;
Bordeaux;Données temps réel;24/07/2017;22:45;613;;;;;;
Bordeaux;Données temps réel;24/07/2017;23:00;602;;;;;;
Bordeaux;Données temps réel;24/07/2017;23:15;580;;;;;;
Bordeaux;Données temps réel;24/07/2017;23:30;557;;;;;;
Bordeaux;Données temps réel;24/07/2017;23:45;526;;;;;;
Bordeaux;Données temps réel;25/07/2017;00:00;524;;;;;;
Bordeaux;Données temps réel;25/07/2017;00:15;517;;;;;;
Bordeaux;Données temps réel;25/07/2017;00:30;503;;;;;;
Bordeaux;Données temps réel;25/07/2017;00:45;481;;;;;;
Bordeaux;Données temps réel;25/07/2017;01:00;475;;;;;;
Bordeaux;Données temps réel;25/07/2017;01:15;482;;;;;;
Bordeaux;Données temps réel;25/07/2017;01:30;465;;;;;;
Bordeaux;Données temps réel;25/07/2017;01:45;451;;;;;;
Bordeaux;Données temps réel;25/07/2017;02:00;468;;;;;;
Bordeaux;Données temps réel;25/07/2017;02:15;487;;;;;;
Bordeaux;Données temps réel;25/07/2017;02:30;472;;;;;;
Bordeaux;Données temps réel;25/07/2017;02:45;450;;;;;;
Bordeaux;Données temps réel;25/07/2017;03:00;439;;;;;;
Bordeaux;Données temps réel;25/07/2017;03:15;433;;;;;;
Bordeaux;Données temps réel;25/07/2017;03:30;423;;;;;;
Bordeaux;Données temps réel;25/07/2017;03:45;416;;;;;;
Bordeaux;Données temps réel;25/07/2017;04:00;432;;;;;;
Bordeaux;Données temps réel;25/07/2017;04:15;421;;;;;;
Bordeaux;Données temps réel;25/07/2017;04:30;428;;;;;;
Bordeaux;Données temps réel;25/07/2017;04:45;424;;;;;;
Bordeaux;Données temps réel;25/07/2017;05:00;440;;;;;;
Bordeaux;Données temps réel;25/07/2017;05:15;433;;;;;;
Bordeaux;Données temps réel;25/07/2017;05:30;439;;;;;;
Bordeaux;Données temps réel;25/07/2017;05:45;448;;;;;;
Bordeaux;Données temps réel;25/07/2017;06:00;445;;;;;;
Bordeaux;Données temps réel;25/07/2017;06:15;463;;;;;;
Bordeaux;Données temps réel;25/07/2017;06:30;456;;;;;;
Bordeaux;Données temps réel;25/07/2017;06:45;457;;;;;;
Bordeaux;Données temps réel;25/07/2017;07:00;467;;;;;;
Bordeaux;Données temps réel;25/07/2017;07:15;469;;;;;;
Bordeaux;Données temps réel;25/07/2017;07:30;456;;;;;;
Bordeaux;Données temps réel;25/07/2017;07:45;461;;;;;;
Bordeaux;Données temps réel;25/07/2017;08:00;466;;;;;;
Bordeaux;Données temps réel;25/07/2017;08:15;469;;;;;;
Bordeaux;Données temps réel;25/07/2017;08:30;478;;;;;;
Bordeaux;Données temps réel;25/07/2017;08:45;481;;;;;;
Bordeaux;Données temps réel;25/07/2017;09:00;447;;;;;;
Bordeaux;Données temps réel;25/07/2017;09:15;451;;;;;;
Bordeaux;Données temps réel;25/07/2017;09:30;462;;;;;;
Bordeaux;Données temps réel;25/07/2017;09:45;442;;;;;;
Bordeaux;Données temps réel;25/07/2017;10:00;493;;;;;;
Bordeaux;Données temps réel;25/07/2017;10:15;504;;;;;;
Bordeaux;Données temps réel;25/07/2017;10:30;516;;;;;;
Bordeaux;Données temps réel;25/07/2017;10:45;500;;;;;;
Bordeaux;Données temps réel;25/07/2017;11:00;489;;;;;;
Bordeaux;Données temps réel;25/07/2017;11:15;465;;;;;;
Bordeaux;Données temps réel;25/07/2017;11:30;493;;;;;;
Bordeaux;Données temps réel;25/07/2017;11:45;451;;;;;;
Bordeaux;Données temps réel;25/07/2017;12:00;448;;;;;;
Bordeaux;Données temps réel;25/07/2017;12:15;480;;;;;;
Bordeaux;Données temps réel;25/07/2017;12:30;511;;;;;;
Bordeaux;Données temps réel;25/07/2017;12:45;483;;;;;;
Bordeaux;Données temps réel;25/07/2017;13:00;456;;;;;;
Bordeaux;Données temps réel;25/07/2017;13:15;482;;;;;;
Bordeaux;Données temps réel;25/07/2017;13:30;450;;;;;;
Bordeaux;Données temps réel;25/07/2017;13:45;478;;;;;;
Bordeaux;Données temps réel;25/07/2017;14:00;483;;;;;;
Bordeaux;Données temps réel;25/07/2017;14:15;472;;;;;;
Bordeaux;Données temps réel;25/07/2017;14:30;456;;;;;;
Bordeaux;Données temps réel;25/07/2017;14:45;462;;;;;;
Bordeaux;Données temps réel;25/07/2017;15:00;430;;;;;;
Bordeaux;Données temps réel;25/07/2017;15:15;408;;;;;;
Bordeaux;Données temps réel;25/07/2017;15:30;409;;;;;;
Bordeaux;Données temps réel;25/07/2017;15:45;411;;;;;;
Bordeaux;Données temps réel;25/07/2017;16:00;355;;;;;;
Bordeaux;Données temps réel;25/07/2017;16:15;354;;;;;;
Bordeaux;Données temps réel;25/07/2017;16:30;432;;;;;;
Bordeaux;Données temps réel;25/07/2017;16:45;440;;;;;;
Bordeaux;Données temps réel;25/07/2017;17:00;416;;;;;;
Bordeaux;Données temps réel;25/07/2017;17:15;455;;;;;;
Bordeaux;Données temps réel;25/07/2017;17:30;468;;;;;;
Bordeaux;Données temps réel;25/07/2017;17:45;473;;;;;;
Bordeaux;Données temps réel;25/07/2017;18:00;468;;;;;;
Bordeaux;Données temps réel;25/07/2017;18:15;468;;;;;;
Bordeaux;Données temps réel;25/07/2017;18:30;472;;;;;;
Bordeaux;Données temps réel;25/07/2017;18:45;482;;;;;;
Bordeaux;Données temps réel;25/07/2017;19:00;488;;;;;;
Bordeaux;Données temps réel;25/07/2017;19:15;498;;;;;;
Bordeaux;Données temps réel;25/07/2017;19:30;496;;;;;;
Bordeaux;Données temps réel;25/07/2017;19:45;495;;;;;;
Bordeaux;Données temps réel;25/07/2017;20:00;495;;;;;;
Bordeaux;Données temps réel;25/07/2017;20:15;493;;;;;;
Bordeaux;Données temps réel;25/07/2017;20:30;468;;;;;;
Bordeaux;Données temps réel;25/07/2017;20:45;485;;;;;;
Bordeaux;Données temps réel;25/07/2017;21:00;479;;;;;;
Bordeaux;Données temps réel;25/07/2017;21:15;461;;;;;;
Bordeaux;Données temps réel;25/07/2017;21:30;462;;;;;;
Bordeaux;Données temps réel;25/07/2017;21:45;465;;;;;;
Bordeaux;Données temps réel;25/07/2017;22:00;482;;;;;;
Bordeaux;Données temps réel;25/07/2017;22:15;472;;;;;;
Bordeaux;Données temps réel;25/07/2017;22:30;528;;;;;;
Bordeaux;Données temps réel;25/07/2017;22:45;574;;;;;;
Bordeaux;Données temps réel;25/07/2017;23:00;566;;;;;;
Bordeaux;Données temps réel;25/07/2017;23:15;548;;;;;;
Bordeaux;Données temps réel;25/07/2017;23:30;530;;;;;;
Bordeaux;Données temps réel;25/07/2017;23:45;495;;;;;;
Bordeaux;Données temps réel;26/07/2017;00:00;497;;;;;;
Bordeaux;Données temps réel;26/07/2017;00:15;495;;;;;;
Bordeaux;Données temps réel;26/07/2017;00:30;493;;;;;;
Bordeaux;Données temps réel;26/07/2017;00:45;473;;;;;;
Bordeaux;Données temps réel;26/07/2017;01:00;475;;;;;;
Bordeaux;Données temps réel;26/07/2017;01:15;467;;;;;;
Bordeaux;Données temps réel;26/07/2017;01:30;442;;;;;;
Bordeaux;Données temps réel;26/07/2017;01:45;445;;;;;;
Bordeaux;Données temps réel;26/07/2017;02:00;451;;;;;;
Bordeaux;Données temps réel;26/07/2017;02:15;469;;;;;;
Bordeaux;Données temps réel;26/07/2017;02:30;451;;;;;;
