"année";"nom territoire";"code insee";"nom commune";"nom réseau";"indicateur";"unités";"valeur"
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";101,51
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";462,98
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";629
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,1
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4799,16
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";5706,99
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";3847,78
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,55
"2014";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";9598,32
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"niveau de rejet en CO2 des réseaux";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2280,5
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"densité";"MWh";2469,32
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"longueur réseau";"MWh";0,31
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production autres";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biogaz";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";802,74
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biomasse solide";"MWh";777,44
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaleur fatale";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production charbon";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production enr hors bois";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production gaz naturel";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";200,68
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production produits pétroliers ";"MWh";0
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1003,42
"2014";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production totale";"MWh";777,44
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";5558,69
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";5325,12
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";25078,4
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";169,29
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2014";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";30572,81
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";806,45
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";1409,92
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";230,01
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";338,38
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";173,22
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";84,6
"2014";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";403,23
"2014";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";422,98
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,08
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";5807,11
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";7928,14
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";3642,5
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,58
"2013";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";11614,22
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";3214,77
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";1131,6
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";282,9
"2013";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1414,5
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";4789,52
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";4406,11
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";21796,17
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";140,07
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2013";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";26342,35
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";1136,84
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";1987,53
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";324,23
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";477,01
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";244,19
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";119,25
"2013";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";568,42
"2013";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";596,26
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,03
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";5770,54
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";10045
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";1452,33
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,74
"2012";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";11541,07
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2870,81
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";1010,53
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";252,63
"2012";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1263,16
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";3369,92
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";7429,77
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";10879,61
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";225,14
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2012";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";18534,53
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";1774,88
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";425,97
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";106,49
"2012";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";532,46
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,08
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4961,91
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";6734,32
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";3145,94
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,55
"2011";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";9923,81
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,01
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";4295,28
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";2704,31
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";17938,4
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";2981,33
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2011";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";23624,04
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";1525,88
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";366,21
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";91,55
"2011";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";457,76
