Code commune - Code de la zone;Code commune - Libellé de la zone;Classe de véhicule;Catégorie de véhicule;Carburant;Vignette Crit'Air;Parc de véhicule au 1er janvier 2011 (en nombre de véhicules);Parc de véhicule au 1er janvier 2012 (en nombre de véhicules);Parc de véhicule au 1er janvier 2013 (en nombre de véhicules);Parc de véhicule au 1er janvier 2014 (en nombre de véhicules);Parc de véhicule au 1er janvier 2015 (en nombre de véhicules);Parc de véhicule au 1er janvier 2016 (en nombre de véhicules);Parc de véhicule au 1er janvier 2017 (en nombre de véhicules);Parc de véhicule au 1er janvier 2018 (en nombre de véhicules);Parc de véhicule au 1er janvier 2019 (en nombre de véhicules);Parc de véhicule au 1er janvier 2020 (en nombre de véhicules);Parc de véhicule au 1er janvier 2021 (en nombre de véhicules);Parc de véhicule au 1er janvier 2022 (en nombre de véhicules)
69124;Marchampt;vp;Véhicule particulier;Diesel;Crit'Air 4;51;52;50;55;50;51;47;46;42;39;35;31
69124;Marchampt;vp;Véhicule particulier;Diesel;Crit'Air 5;12;11;11;9;10;6;9;11;11;10;11;10
69124;Marchampt;vp;Véhicule particulier;Diesel;Non classé;31;28;29;25;22;18;14;13;14;10;9;8
69124;Marchampt;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;1;1;1;1
69124;Marchampt;vp;Véhicule particulier;Essence;Crit'Air 1;4;6;10;13;15;21;25;27;35;34;47;51
69124;Marchampt;vp;Véhicule particulier;Essence;Crit'Air 2;13;10;8;8;6;9;15;13;12;13;13;15
69124;Marchampt;vp;Véhicule particulier;Essence;Crit'Air 3;36;29;30;33;32;27;30;27;26;23;22;24
69124;Marchampt;vp;Véhicule particulier;Essence;Non classé;41;42;40;39;37;31;30;28;21;18;14;12
69124;Marchampt;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;1;1;1;1;1;3;4;9
69124;Marchampt;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;7;7;7;7;5;5;6;5;4;4;4;3
69124;Marchampt;vp;Véhicule particulier;Gaz et inconnu;Non classé;10;2;2;0;0;0;0;0;0;0;0;0
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel;Crit'Air 2;14;33;57;82;115;134;151;182;192;198;200;198
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel;Crit'Air 3;125;125;140;137;128;123;109;98;96;104;97;96
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel;Crit'Air 4;109;99;96;83;73;69;69;64;56;43;38;33
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel;Crit'Air 5;34;34;29;25;21;20;17;16;17;14;13;10
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel;Non classé;51;40;40;33;31;25;22;21;15;9;7;7
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;1;1;2;2;2;2;2;3;4
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;0;0;1;3;6
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;2;1;2;4;6;6;8;18
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Essence;Crit'Air 1;7;20;25;39;52;66;79;110;136;152;165;184
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Essence;Crit'Air 2;58;61;58;57;54;50;56;57;51;52;51;49
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Essence;Crit'Air 3;127;116;106;93;94;90;89;77;67;60;53;45
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Essence;Non classé;69;60;55;43;33;37;35;31;30;27;22;20
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;2;1;1;2;5;5;7;11
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;3;2;1;0;0;0;0;0;2;3;4;4
69125;Marcilly-d'Azergues;vp;Véhicule particulier;Gaz et inconnu;Non classé;6;2;1;1;1;1;1;1;1;1;1;1
69126;Marcy;vp;Véhicule particulier;Diesel;Crit'Air 2;12;33;57;76;87;118;130;138;152;169;174;182
69126;Marcy;vp;Véhicule particulier;Diesel;Crit'Air 3;97;96;97;93;93;89;82;78;67;63;63;59
69126;Marcy;vp;Véhicule particulier;Diesel;Crit'Air 4;66;76;68;67;62;56;54;55;50;42;43;36
69126;Marcy;vp;Véhicule particulier;Diesel;Crit'Air 5;20;18;19;21;20;17;13;11;9;8;8;6
69126;Marcy;vp;Véhicule particulier;Diesel;Non classé;27;24;20;19;15;14;12;7;5;4;4;4
69126;Marcy;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;1;1;1;1;1;2;3
69126;Marcy;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;0;0;1;2;7
69126;Marcy;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;1;1;1;3;4;12;18
69126;Marcy;vp;Véhicule particulier;Essence;Crit'Air 1;2;9;22;33;36;47;60;80;108;131;136;173
69126;Marcy;vp;Véhicule particulier;Essence;Crit'Air 2;37;39;41;40;33;34;37;44;43;40;36;42
69126;Marcy;vp;Véhicule particulier;Essence;Crit'Air 3;86;73;70;68;68;61;55;51;49;46;43;42
69126;Marcy;vp;Véhicule particulier;Essence;Non classé;54;46;36;29;30;31;30;30;29;24;19;20
69126;Marcy;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;2;3;5;9;17
69126;Marcy;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;2;2;2;1;2;1;1;1;2;1;0;1
69126;Marcy;vp;Véhicule particulier;Gaz et inconnu;Non classé;7;1;0;0;1;0;1;1;0;0;0;0
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel;Crit'Air 2;52;186;350;486;655;743;782;823;840;839;825;731
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel;Crit'Air 3;441;449;441;421;397;369;351;338;318;289;262;242
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel;Crit'Air 4;275;269;264;239;229;208;189;156;129;121;104;86
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel;Crit'Air 5;100;93;75;64;59;48;43;42;31;29;26;22
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel;Non classé;110;100;87;71;53;46;33;22;15;6;1;1
69127;Marcy-l'Étoile;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;1;2;2;7;6;5;4;4;7;8
69127;Marcy-l'Étoile;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;2;4;4;4;2;3;3;3;7;10;28;61
69127;Marcy-l'Étoile;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;3;3;4;4;6;8;10;15;18;22;29;47
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence;Crit'Air 1;22;66;107;153;192;258;324;413;508;612;671;743
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence;Crit'Air 2;223;229;231;223;220;217;200;183;171;164;155;139
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence;Crit'Air 3;361;340;311;296;280;256;242;203;176;166;157;131
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence;Non classé;207;176;139;125;105;93;71;63;47;35;30;26
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;5;11;23;32;39;49;61;71
69127;Marcy-l'Étoile;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;0;1;1;1;1;1;1;1;2;2
69127;Marcy-l'Étoile;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;9;6;5;6;6;5;5;3;3;4;3;8
69127;Marcy-l'Étoile;vp;Véhicule particulier;Gaz et inconnu;Non classé;22;1;1;1;1;0;0;1;1;1;1;1
69130;Meaux-la-Montagne;vp;Véhicule particulier;Diesel;Crit'Air 2;2;8;11;19;24;27;33;34;40;44;44;51
69130;Meaux-la-Montagne;vp;Véhicule particulier;Diesel;Crit'Air 3;26;27;29;27;25;22;19;16;18;18;17;17
69130;Meaux-la-Montagne;vp;Véhicule particulier;Diesel;Crit'Air 4;21;21;22;22;24;22;17;17;11;14;12;10
69130;Meaux-la-Montagne;vp;Véhicule particulier;Diesel;Crit'Air 5;6;8;8;4;4;4;5;6;4;2;2;4
69130;Meaux-la-Montagne;vp;Véhicule particulier;Diesel;Non classé;19;11;11;8;6;8;8;4;3;0;0;0
69130;Meaux-la-Montagne;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;1;1;1;1;0;0;0
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence;Crit'Air 1;1;3;6;9;9;9;10;16;16;21;24;29
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence;Crit'Air 2;8;7;6;7;8;8;9;7;7;8;6;8
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence;Crit'Air 3;14;13;14;11;11;15;15;13;12;11;12;12
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence;Non classé;11;10;10;7;7;8;9;6;4;3;3;4
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;1;1;1;1;1;1;2
69130;Meaux-la-Montagne;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;1;1;1;1;1;1;1;1;1;0
69130;Meaux-la-Montagne;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;0;0;0;0;0;0;1;1;1;1;1;1
69131;Messimy;vp;Véhicule particulier;Diesel;Crit'Air 2;53;120;207;306;399;463;505;547;565;609;643;645
69131;Messimy;vp;Véhicule particulier;Diesel;Crit'Air 3;501;525;508;496;473;458;431;385;361;356;325;297
69131;Messimy;vp;Véhicule particulier;Diesel;Crit'Air 4;338;321;284;272;274;258;235;222;193;176;143;119
69131;Messimy;vp;Véhicule particulier;Diesel;Crit'Air 5;116;101;89;90;83;70;66;59;52;46;33;27
69131;Messimy;vp;Véhicule particulier;Diesel;Non classé;189;164;147;114;100;75;59;45;35;18;13;11
69131;Messimy;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;1;4;3;3;3;3;3;4;5;7
69131;Messimy;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;1;1;2;2;2;2;4;5;16;27
69131;Messimy;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;3;5;8;13;20;27;37
69131;Messimy;vp;Véhicule particulier;Essence;Crit'Air 1;20;58;83;115;141;195;270;362;444;566;633;704
69131;Messimy;vp;Véhicule particulier;Essence;Crit'Air 2;176;188;195;210;206;201;201;200;190;196;185;192
69131;Messimy;vp;Véhicule particulier;Essence;Crit'Air 3;357;345;337;334;322;319;316;281;277;239;204;177
69131;Messimy;vp;Véhicule particulier;Essence;Non classé;280;253;208;189;154;126;106;93;84;63;52;45
69131;Messimy;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;3;3;5;10;13;21;158;263
69131;Messimy;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;8;10;11;8;7;6;7;6;5;6;5;5
69131;Messimy;vp;Véhicule particulier;Gaz et inconnu;Non classé;24;1;1;1;1;1;1;1;0;1;1;1
69132;Meys;vp;Véhicule particulier;Diesel;Crit'Air 2;4;19;32;48;58;73;87;111;145;155;156;164
69132;Meys;vp;Véhicule particulier;Diesel;Crit'Air 3;84;96;104;110;112;122;128;133;135;131;128;126
69132;Meys;vp;Véhicule particulier;Diesel;Crit'Air 4;88;91;93;97;95;91;81;77;77;65;58;55
69132;Meys;vp;Véhicule particulier;Diesel;Crit'Air 5;39;36;30;26;32;30;24;19;15;11;11;9
69132;Meys;vp;Véhicule particulier;Diesel;Non classé;95;85;68;54;44;34;31;26;15;6;4;4
69132;Meys;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;0;0;0;1;2
69132;Meys;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;1;2;2;1;5;5
69132;Meys;vp;Véhicule particulier;Essence;Crit'Air 1;0;5;10;14;18;20;26;35;42;57;63;73
69132;Meys;vp;Véhicule particulier;Essence;Crit'Air 2;20;23;23;23;20;19;20;23;24;25;29;30
69132;Meys;vp;Véhicule particulier;Essence;Crit'Air 3;51;59;55;46;46;49;41;44;42;40;36;38
69132;Meys;vp;Véhicule particulier;Essence;Non classé;54;50;40;35;36;34;31;28;24;18;13;14
69132;Meys;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;0;0;1;2;3
69132;Meys;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;1;0;0;1;0;0;0;1;1;1;3
69132;Meys;vp;Véhicule particulier;Gaz et inconnu;Non classé;8;1;1;1;1;1;0;0;0;0;0;0
69133;Millery;vp;Véhicule particulier;Diesel;Crit'Air 2;47;163;270;388;521;631;697;788;828;854;831;810
69133;Millery;vp;Véhicule particulier;Diesel;Crit'Air 3;547;575;603;623;647;586;547;518;473;438;413;351
69133;Millery;vp;Véhicule particulier;Diesel;Crit'Air 4;396;362;348;330;321;307;282;245;206;168;153;134
69133;Millery;vp;Véhicule particulier;Diesel;Crit'Air 5;112;97;92;94;81;68;59;55;48;35;22;18
69133;Millery;vp;Véhicule particulier;Diesel;Non classé;181;160;134;114;92;73;55;41;27;12;9;9
69133;Millery;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;3;4;6;5;4;4;4;4;5
69133;Millery;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;2;2;2;0;0;1;3;3;5;5;19;44
69133;Millery;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;1;2;4;4;5;9;15;33;61
69133;Millery;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air 1;0;0;0;0;0;1;0;0;0;0;0;0
69133;Millery;vp;Véhicule particulier;Essence;Crit'Air 1;23;82;116;195;263;335;433;539;637;751;838;911
69133;Millery;vp;Véhicule particulier;Essence;Crit'Air 2;259;269;269;256;260;259;260;252;251;248;237;219
69133;Millery;vp;Véhicule particulier;Essence;Crit'Air 3;390;387;372;351;345;318;298;284;244;227;187;153
69133;Millery;vp;Véhicule particulier;Essence;Non classé;312;269;227;196;170;150;119;104;84;68;52;57
69133;Millery;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;3;5;8;14;17;26;37;52
69133;Millery;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;12;15;15;18;16;14;14;16;14;18;20;26
69133;Millery;vp;Véhicule particulier;Gaz et inconnu;Non classé;21;1;0;0;0;0;0;0;0;0;0;0
